time, comID, thrID, parID, clusID
1791952.0,vsjoct,jn8qkk,vsj9f2,2
1962756.0,vw8uqt,j16qz7,v3wrgc,2
2762545.0,tg5ljy,opafad,t5k404,2
551731.0,vn175u,9xm02v,vnuk22,2
70173.0,vv7tl1,96lc2d,None,2
732868.0,vbmdv2,9u1hdy,vb5sro,2
1023193.0,v1xoyh,9p71co,v1npnw,20
1543014.0,vivfgp,jrza39,None,20
1580997.0,vi1ubq,jrza39,None,20
1754359.0,vsrvdf,j40jce,None,20
1776122.0,vsqwgu,j4nh16,vsq11v,20
1787788.0,vs98ka,jn8qkk,None,20
1791560.0,vsjb92,jnb7g4,None,20
1848659.0,v3e1aa,jbpaky,v35byp,20
1859643.0,v36pss,junl9f,v36r3k,20
1864222.0,v3lxw3,j16qz7,v3l7sa,20
1873266.0,v3vfzx,j16qz7,v3zgtd,20
1881604.0,v3q34j,j16qz7,v341o8,20
1881864.0,v3n2ot,j16qz7,v3hrnc,20
1885777.0,v3xygi,j16qz7,v3nmw0,20
1887357.0,v3xjij,j16qz7,v3xzgb,20
1887630.0,v3xiqp,j16qz7,v3xy97,20
1889072.0,v3bdp0,j16qz7,v3lrd7,20
1902078.0,v3flrn,jnb7g4,None,20
1904868.0,v3fs03,jnb7g4,None,20
1929901.0,v3psk8,j16qz7,v3nrb4,20
1932789.0,v3izp2,j16qz7,v3pfw8,20
1937907.0,v3kq3f,jrza39,None,20
1948296.0,v3wrmh,j16qz7,v3stlg,20
1948373.0,v3wl28,j16qz7,v3wcb8,20
1991774.0,vwd0np,j16qz7,vwdw3h,20
1992638.0,vwy5ra,j16qz7,v34cb8,20
2024543.0,vwzgdz,jnb7g4,None,20
2075739.0,vwii7b,jnb7g4,v3nppj,20
2078318.0,vwkh36,jwr2bi,None,20
2651343.0,tc3pbr,oungk0,None,20
2764639.0,tgguys,opafad,None,20
2900556.0,tezqm4,o3hzcf,None,20
2904429.0,tevhsj,o3hzcf,te75qg,20
2904783.0,tevqcf,o3hzcf,None,20
2904961.0,tevx15,o3hzcf,None,20
2904975.0,tevxkf,o3hzcf,None,20
2910604.0,teqbq9,o3hzcf,None,20
2912525.0,ten4vd,o3hzcf,te7bry,20
2912562.0,ten409,o3hzcf,None,20
2920065.0,teuzqf,o3hzcf,tebibv,20
2920103.0,teu72d,o3hzcf,texhpd,20
2922008.0,te18u5,o3hzcf,teuja3,20
2922067.0,te1c6g,o3hzcf,texhpd,20
2922866.0,te1llf,o3hzcf,texhpd,20
2924542.0,te1pbx,o3hzcf,tet8h5,20
2927078.0,tef3si,o3hzcf,teblzk,20
2968959.0,tmyidi,o3hzcf,None,20
2987412.0,tmqjf1,o3hzcf,teqnbo,20
3058668.0,td488n,o3hzcf,None,20
3067558.0,td1y6z,o3hzcf,None,20
3791963.0,t79fxm,p4fuwy,t7973q,20
3792805.0,t79sn7,p4fuwy,t7973q,20
3792888.0,t793ev,p4fuwy,None,20
3799611.0,t7oete,p4fuwy,t79sjp,20
3800682.0,t7ohy6,p4fuwy,t7jk1i,20
3802236.0,t7ou2z,p4fuwy,None,20
3816025.0,t7ixa0,p4fuwy,t793ev,20
3824092.0,t7kk4l,p4fuwy,t7oete,20
3829235.0,t7sicq,p4fuwy,t7idtn,20
3830164.0,t73akf,p4fuwy,t7slja,20
3830190.0,t73821,p4fuwy,t79sjp,20
3830906.0,t73ewt,p4fuwy,t7pkhu,20
3830931.0,t73myh,p4fuwy,t7o9ht,20
3831323.0,t73rq5,p4fuwy,t7sicq,20
3831531.0,t73lsv,p4fuwy,t7ozn8,20
3831550.0,t73h29,p4fuwy,t7pu3y,20
3832088.0,t73q7w,p4fuwy,t793lr,20
3832991.0,t73ocn,p4fuwy,t7slja,20
3836648.0,t7wxi3,p4fuwy,t73r05,20
3837841.0,t7wii2,p4fuwy,None,20
3838264.0,t7wwdd,p4fuwy,t7idtn,20
3838326.0,t7wwfk,p4fuwy,t7w1nf,20
3840501.0,t70b6c,p4fuwy,t73r05,20
3840719.0,t70157,p4fuwy,None,20
3841155.0,t70j3j,p4fuwy,t7p5mq,20
3843483.0,tv2zw5,p4fuwy,tv2c96,20
3844274.0,tv2bzi,p4fuwy,t70zpr,20
3844598.0,tv2ftm,p4fuwy,t709at,20
3844680.0,tv2967,p4fuwy,t73vsu,20
3851750.0,tv8skw,p4fuwy,None,20
3855894.0,tv5eqb,p4fuwy,tv2btm,20
3872624.0,tvy5tl,p4fuwy,tvd71u,20
467377.0,vqfcih,9qk08q,vq12ms,20
474623.0,vqi1td,9qk08q,vqfcih,20
480069.0,vq3w0n,9qk08q,vqp6y2,20
486234.0,vn8eav,9qk08q,vnasg9,20
486407.0,vn8dqx,9qk08q,vnauua,20
487559.0,vn8f2x,9qk08q,vn8eav,20
496356.0,vnda8l,9qk08q,vnew1e,20
548886.0,vnuoqa,9xm02v,None,20
550477.0,vn15x5,9xm02v,vnuoqa,20
554433.0,vnfmod,9xm02v,vn15x5,20
555182.0,vnf7xc,9xm02v,None,20
559248.0,vnjegl,9xm02v,None,20
562788.0,vno429,9xm02v,None,20
564381.0,vnpzr1,9xm02v,vnpeco,20
566569.0,vnidcq,9xm02v,vnpi6q,20
566983.0,vnihbv,9xm02v,vnid5s,20
567088.0,vni7cp,9xm02v,vnid5s,20
567623.0,vnifb2,9xm02v,vnux4d,20
568917.0,vnkmqp,9xm02v,vni7cp,20
569372.0,vnk7tm,9xm02v,vnkmqp,20
582899.0,vx8axs,9xm02v,vnidsn,20
587366.0,vxcqh6,9xm02v,vnux4d,20
587767.0,vxcun1,9xm02v,vnux4d,20
592344.0,vx5kpt,9xm02v,None,20
593149.0,vxggga,9xm02v,vx8onh,20
618045.0,vxldfr,9xm02v,None,20
628323.0,vxzmyl,9xm02v,vxcxnn,20
633235.0,vx7g5m,9xm02v,vxcun1,20
670797.0,vxke2y,9uee55,vxkg70,20
672010.0,vxkq99,9xm02v,vnux4d,20
672780.0,vxkjjr,9xm02v,vx8onh,20
691531.0,vb2d3z,9u1hdy,vx0jov,20
703699.0,vb8m6j,9u1hdy,vb2a8f,20
707418.0,vb81u0,9u1hdy,vbaaua,20
714406.0,vbcnoo,9u1hdy,None,20
714550.0,vbcxzz,9u1hdy,None,20
718560.0,vb5ysr,9u1hdy,vx0vi7,20
720623.0,vb5x25,9u1hdy,vb5r8c,20
721183.0,vb5uj9,9u1hdy,vb5t93,20
721433.0,vb5fgv,9u1hdy,vbaqes,20
721505.0,vb5f43,9u1hdy,None,20
721571.0,vb5fkl,9u1hdy,vb5nj0,20
721699.0,vb59qv,9u1hdy,vb513q,20
721971.0,vb5otf,9u1hdy,vb5lbc,20
722260.0,vb5itf,9u1hdy,None,20
722296.0,vb5k5w,9u1hdy,vb5itf,20
722820.0,vb5wzb,9u1hdy,None,20
722875.0,vb5wf9,9u1hdy,vb5otf,20
723538.0,vbg81n,9u1hdy,vb51uz,20
724222.0,vbge0s,9u1hdy,vbg5k9,20
724514.0,vbgdjw,9u1hdy,vb2a8f,20
724840.0,vbgl13,9u1hdy,vb5vfw,20
725002.0,vbg7mq,9u1hdy,vb5fkl,20
726300.0,vbg1cs,9u1hdy,vbguf3,20
726919.0,vbgovj,9u1hdy,vb5lot,20
730624.0,vbebyq,9u1hdy,vbgi53,20
730796.0,vbe1be,9u1hdy,vbemvl,20
730811.0,vbe191,9u1hdy,vbenmx,20
731698.0,vbewjm,9u1hdy,vbeu51,20
732891.0,vbmdbk,9u1hdy,vbexkm,20
741507.0,vbyhv1,9u1hdy,vbylhl,20
742116.0,vby4k3,9u1hdy,vbgvi8,20
74347.0,vvtcb2,967q60,vvl3jk,20
747571.0,vbrhwq,9u1hdy,vb5vfw,20
750766.0,vblvgj,9u1hdy,None,20
753034.0,vblwoq,9u1hdy,vby88z,20
753143.0,vbl010,9u1hdy,vbdvsx,20
755573.0,vbhqbj,9u1hdy,vba67o,20
759595.0,vbzv4z,9u1hdy,vbgf0j,20
768612.0,vbv6dt,9u1hdy,vb5p6h,20
1055653.0,vfya04,9p2s26,None,21
1168593.0,vj7v23,93grrw,None,21
1173188.0,vjq2z9,93iqrp,None,21
122091.0,vv1s4r,9rltpr,None,21
1264285.0,vo727c,93iqrp,None,21
127355.0,vv9cln,9rltpr,None,21
1544043.0,viv0lk,jrza39,None,21
1748097.0,vs6dkw,j4nh16,vsypx2,21
1748381.0,vs6616,j4nh16,vs6cnx,21
1748677.0,vs6lqr,j4nh16,vs66in,21
1751770.0,vs6sza,j4nh16,None,21
1752708.0,vsr860,j4nh16,vs6c9t,21
1754967.0,vsrnby,j4nh16,vs6nz7,21
1755678.0,vsrfj9,j4nh16,None,21
1758540.0,vslh7v,j4nh16,vs67vo,21
1759280.0,vslq3n,j4nh16,None,21
1760619.0,vslsbr,j4nh16,vslomo,21
1761334.0,vsh5a0,j4nh16,None,21
1761869.0,vshypa,j4nh16,vslwnl,21
1764362.0,vszgjc,j4nh16,None,21
1764691.0,vszykr,j4nh16,None,21
1764812.0,vszrhj,j4nh16,None,21
1764830.0,vszrb7,j4nh16,None,21
1765185.0,vszv55,j4nh16,None,21
1765472.0,vszqfo,j4nh16,None,21
1765501.0,vszn8i,j4nh16,None,21
1765815.0,vsz188,j4nh16,None,21
1765852.0,vsz14x,j4nh16,None,21
1766382.0,vszklb,j4nh16,None,21
1766540.0,vsz3jx,j4nh16,vsziwn,21
1766590.0,vszwze,j4nh16,vsypx2,21
1766636.0,vszw0v,j4nh16,None,21
1766809.0,vs7al5,j4nh16,None,21
1766941.0,vs7c51,j4nh16,None,21
1766981.0,vs7cu3,j4nh16,None,21
1767001.0,vs7c3r,j4nh16,None,21
1767144.0,vs7gky,j4nh16,None,21
1767381.0,vs7yeq,j4nh16,None,21
1767667.0,vs7h5u,j4nh16,None,21
1768273.0,vs7xkf,j4nh16,None,21
1768528.0,vs7f4v,j4nh16,vs749u,21
1768801.0,vs7prt,j4nh16,None,21
1768905.0,vs7ios,j4nh16,None,21
1769612.0,vsv5sh,j4nh16,vsv84r,21
1769627.0,vsvg5q,j4nh16,vs7ed2,21
1770329.0,vsv727,j4nh16,vsvr6i,21
1770330.0,vsv729,j4nh16,vsvrrm,21
1770330.0,vsv72j,j4nh16,None,21
1770358.0,vsv77x,j4nh16,None,21
1770408.0,vsvvg6,j4nh16,None,21
1770563.0,vsv47t,j4nh16,None,21
1770667.0,vsvnqa,j4nh16,vsvrnq,21
1770834.0,vsvf7o,j4nh16,None,21
1771645.0,vstehr,j4nh16,vst8ik,21
1773174.0,vstp28,j4nh16,None,21
1773909.0,vs4mf3,j4nh16,vstf9x,21
1774544.0,vs4f53,j4nh16,None,21
1774595.0,vs49t9,j4nh16,vs4b07,21
1774628.0,vs4j7d,j4nh16,None,21
1774678.0,vs4ok5,j4nh16,vs4v53,21
1774872.0,vs4whq,j4nh16,vs41ri,21
1775018.0,vsq8bh,j4nh16,None,21
1775277.0,vsqyiy,j4nh16,vs4pty,21
1775752.0,vsqub2,j4nh16,None,21
1775986.0,vsqidg,j4nh16,None,21
1776935.0,vsn7x3,j4nh16,vsqzm9,21
1777096.0,vsn4sk,j4nh16,vsqykc,21
1777223.0,vsnbpc,j4nh16,None,21
1777375.0,vsnjks,j4nh16,vsq38d,21
1777482.0,vsnktc,j4nh16,vsn171,21
1777574.0,vsnw7k,j4nh16,vsnke4,21
1777735.0,vsxcs8,j4nh16,vsx2jz,21
1778684.0,vsxnse,j4nh16,None,21
1778713.0,vsxx4u,j4nh16,None,21
1780570.0,vsbyhu,j4nh16,None,21
1780774.0,vsbryg,j4nh16,None,21
1781381.0,vsb4lq,j4nh16,vsbztk,21
1782526.0,vsuet1,j4nh16,vsn6pr,21
1782552.0,vsuekr,j4nh16,None,21
1783612.0,vsukjn,j4nh16,vsyowc,21
1784504.0,vs1zup,jn8qkk,None,21
1785318.0,vs1jcs,j4nh16,vs1fvp,21
1788005.0,vs9e5l,j4nh16,vs4px3,21
1788108.0,vs9mxk,jn8qkk,vsf324,21
1788681.0,vs9v60,j4nh16,vs9c6k,21
1789839.0,vs9wmw,j4nh16,vs9smw,21
1792659.0,vsoajc,jn8qkk,None,21
1793031.0,vsoenr,jnb7g4,None,21
1793771.0,vso74b,jn8qkk,None,21
1794758.0,vsojdt,j4nh16,vso97h,21
1795034.0,vsos6q,j4nh16,None,21
1795513.0,vsp8an,j4nh16,vsop51,21
1795785.0,vspy80,j4nh16,vso016,21
1795855.0,vspr5i,j4nh16,None,21
1795958.0,vspz5p,jn8qkk,None,21
1798400.0,vsidi0,j4nh16,None,21
1800401.0,vskami,jn8qkk,vsk2nt,21
1801498.0,vskfom,j4nh16,None,21
1804553.0,vsskps,j4nh16,vssxzg,21
1805768.0,vs3mhe,j4nh16,vsk2on,21
1841552.0,v350d2,j4nh16,vsh13g,21
1846211.0,v3e251,j4nh16,None,21
1847962.0,v3evst,j4nh16,None,21
1849711.0,v3e08l,jn8qkk,v3erv4,21
1849772.0,v3e013,jn8qkk,None,21
1849804.0,v3m2ar,jbpaky,None,21
1851200.0,v3m70b,j4nh16,None,21
1854373.0,v3dqxa,junl9f,None,21
1856230.0,v3yd3r,j4nh16,vs9q0g,21
1856551.0,v3yh5b,ju3yn4,None,21
1858009.0,v3ywfn,j4nh16,vs3mhe,21
1864962.0,v3lsi8,j16qz7,None,21
1866915.0,v3h977,junl9f,v3lvh6,21
1866934.0,v3h99h,j16qz7,v3hdj9,21
1876838.0,v3480a,j16qz7,None,21
1878846.0,v34kbo,j16qz7,v3480a,21
1882107.0,v3ncp7,j16qz7,v3lsi8,21
1888929.0,v3bmts,j16qz7,v3qpcm,21
1889616.0,v3bh13,jn8qkk,v3brd6,21
1894280.0,v3uq7d,j16qz7,v3bmts,21
1930548.0,v3i217,jnb7g4,None,21
1955444.0,vw2lrp,j16qz7,v3480a,21
1957664.0,vwag6l,j16qz7,vw20tl,21
2104368.0,v02c3g,jwr2bi,None,21
2105279.0,v026o2,jwr2bi,None,21
2119463.0,v0emoa,jwr2bi,None,21
2143901.0,v0zxdb,junl9f,None,21
2193958.0,t28h3d,j4nh16,v3y7lq,21
2234095.0,t2bt4x,r3qyi8,vimqr1,21
2485696.0,t8isbp,otpw9g,t8o188,21
2596475.0,tcb81h,jn8qkk,None,21
2720993.0,t5tqvd,o9a1ss,None,21
2726688.0,t5qfjy,o9bw5y,t5qal0,21
2727006.0,t5qkn7,o9bw5y,t5l03g,21
2743009.0,t5o45c,opafad,None,21
2745127.0,t5pv4f,opafad,t5o45c,21
2749484.0,t5kfqi,opafad,t5pv4f,21
2750194.0,t5s240,opafad,t5k404,21
2754005.0,t5wxx1,opafad,t5s240,21
2754042.0,t5wbb2,o9a1ss,None,21
2757504.0,tga2eq,opafad,None,21
2760688.0,tgc5wq,o9a1ss,t5qm7o,21
2760712.0,tgcgnu,opafad,t5o45c,21
2764907.0,tggp29,opafad,tg5ljy,21
2765087.0,tggstu,opafad,tgcgnu,21
2800204.0,tgzi51,opafad,tga2eq,21
2801429.0,tg76jp,opafad,None,21
2802713.0,tg79wt,opafad,tgzi51,21
2803557.0,tgvcka,opafad,None,21
2809623.0,tg4wsp,opafad,tgvcka,21
2819522.0,tgurcz,o9a1ss,None,21
2899185.0,teh3af,o3hzcf,None,21
2905857.0,tevwie,o3hzcf,None,21
2910499.0,teqnbo,o3hzcf,tet8h5,21
2914702.0,texhpd,o3hzcf,None,21
2915502.0,tex19k,o9a1ss,None,21
2934801.0,tepnnd,o3hzcf,None,21
2937090.0,teiwqs,o3hzcf,None,21
3007767.0,tmkxv3,ow3727,None,21
3217217.0,t6hdak,pamkts,tdjjyf,21
322793.0,v4g8s2,96lc2d,None,21
3669594.0,tzihih,p74f2f,None,21
3681514.0,tz06em,p74f2f,None,21
3685645.0,t7agfu,p74f2f,None,21
3691540.0,t7cucr,p74f2f,None,21
3777513.0,t7urmy,p458jk,t7uci1,21
3791806.0,t79ura,p4fuwy,None,21
3792834.0,t79sjp,p4fuwy,None,21
3801615.0,t7oq87,p4fuwy,None,21
3815412.0,t7i4hb,p458jk,t7f698,21
3827115.0,t7slja,p4fuwy,t799m6,21
3831952.0,t73vsu,p4fuwy,t7igsu,21
3834654.0,t7wmxa,p4fuwy,None,21
3839613.0,t70zpr,p4fuwy,t7slja,21
3840341.0,t70nsn,p4fuwy,t7kn5r,21
3842600.0,tv2ezs,p4fuwy,t7w8x3,21
3848227.0,tvapyi,p4fuwy,t73cea,21
3850383.0,tv8twj,p4fuwy,None,21
385300.0,v4p6on,94qarb,None,21
3857857.0,tv5jf5,p4fuwy,tv8m3i,21
390479.0,v4koiw,94qarb,v49lh1,21
391964.0,v4shnx,94qarb,None,21
392305.0,v4s4gc,94qarb,v49o7m,21
463471.0,vqu6zu,9qk08q,None,21
465029.0,vqu1do,9qk08q,None,21
465127.0,vqufyz,9qk08q,vqutid,21
470102.0,vqjy7e,9qk08q,vqunxk,21
481031.0,vqw7xd,9qk08q,vqp6y2,21
481533.0,vqwopf,9qk08q,vqwtru,21
484090.0,vn2oon,9qk08q,vqjebt,21
486354.0,vn8mog,9qk08q,vn85i5,21
486966.0,vn8vbd,9qk08q,vqwz7n,21
487755.0,vn8jog,9qk08q,vn8vbd,21
488719.0,vncg3w,9qk08q,vqjfwa,21
489292.0,vnczc2,9qk08q,vn80zm,21
491040.0,vn5m6v,9qk08q,vncjqx,21
498702.0,vnyt90,9qk08q,vndthv,21
498770.0,vnyq1b,9qk08q,vqjlkl,21
54121.0,vvyhod,967q60,None,21
549199.0,vnuk22,9xm02v,None,21
550572.0,vn1gh8,9xm02v,None,21
55458.0,vvysxm,967q60,None,21
570755.0,vnsab4,9qk08q,vqjy7e,21
60426.0,vvriqq,96lc2d,None,21
635667.0,vxvgu3,9x0ahs,None,21
641302.0,vxqw2m,9x0ahs,vxlxrj,21
644966.0,vxxh5o,9x0ahs,vx7ivv,21
646318.0,vxxper,9x0ahs,None,21
652212.0,vx18f2,9x0ahs,None,21
654198.0,vx1w2f,9uee55,None,21
655868.0,vxfne3,9uee55,vxf6hi,21
656134.0,vxfuj2,9uee55,vxfgi8,21
656565.0,vxfpdu,9uee55,None,21
657399.0,vx953v,9uee55,None,21
657977.0,vx9lf7,9uee55,None,21
658461.0,vx9q5g,9u8p9n,None,21
659774.0,vxj2wn,9uee55,None,21
660633.0,vxjlvw,9u8p9n,vx1qq3,21
661675.0,vxjjc0,9uee55,vx9trj,21
663130.0,vxo6u7,9uee55,None,21
663876.0,vxonu4,9uee55,None,21
664260.0,vxofib,9x0ahs,vxumg6,21
689648.0,vx0krg,9u1hdy,None,21
695899.0,vbaa3b,9u1hdy,None,21
699392.0,vbax7o,9u1hdy,vx03qd,21
708508.0,vb8pj5,9uee55,None,21
724716.0,vbg6pn,9u1hdy,None,21
725065.0,vbg79b,9u1hdy,None,21
725542.0,vbg43r,9u1hdy,vba67o,21
732167.0,vbm8xv,9u1hdy,vx0vi7,21
733484.0,vbmhqr,9u8p9n,vxuyhg,21
735087.0,vbmjhk,9u1hdy,vx0pms,21
736895.0,vbdmtb,9u1hdy,None,21
748085.0,vbrbcu,9u1hdy,vbdsdy,21
755597.0,vbhqpu,9u1hdy,None,21
760436.0,vbzudu,9u1hdy,None,21
82194.0,vv436p,96lc2d,None,21
824414.0,vbfmdf,9ul9nv,vbu07j,21
1090734.0,vfsahr,9p71co,None,22
1603019.0,visc59,952a6n,vn5n7l,22
1616090.0,vk8ett,952a6n,vk2plu,22
1617844.0,vk8kml,952a6n,vk2plu,22
1925925.0,v3pgqz,j16qz7,v3bvmp,22
1927544.0,v3phpi,j16qz7,v3hw0d,22
2917120.0,teblzk,o3hzcf,None,22
3735970.0,t7huu9,pljtsy,t7h524,22
528812.0,vn4cfm,9nyzvi,None,22
535685.0,vnquz1,9nyzvi,None,22
562738.0,vnovjm,9nyzvi,None,22
584909.0,vx8onh,9xm02v,None,22
622818.0,vxhd7g,9xnafc,None,22
624568.0,vxhnva,9xnafc,None,22
625076.0,vxhukf,9xnafc,None,22
632487.0,vx72y2,9b106u,None,22
632656.0,vx7a65,9b106u,None,22
633489.0,vx7ei7,9xnafc,None,22
633571.0,vx7mhl,9xnafc,None,22
635669.0,vxvgfo,9b106u,None,22
636289.0,vxvnrq,9b106u,vx7w32,22
638581.0,vx4cvz,9xnafc,None,22
646827.0,vxx0tm,9xnafc,None,22
649567.0,vxu5ri,9b23u0,vxzfar,22
698176.0,vbazws,9u1hdy,vba67o,22
729200.0,vbeyty,9u1hdy,vb5lte,22
132287.0,vvjdic,96lc2d,None,23
1777829.0,vsxewr,j4nh16,None,23
2038606.0,vw4xm7,j16qz7,None,23
3552100.0,thnbe9,pljtsy,None,23
567460.0,vniuz8,9xm02v,None,23
634577.0,vx7429,9x0ahs,None,23
655628.0,vxft2n,9uee55,vxfgi8,23
659022.0,vx99fd,9uee55,vx9bzi,23
795417.0,vbn5zu,9uee55,vb4n2j,23
80571.0,vv4xeu,967q60,vvyqz7,23
1059052.0,vfrlyx,9p71co,vf69l7,24
1776725.0,vsnrqt,j4nh16,None,24
1789036.0,vs9xjw,j4nh16,vs9t59,24
1790034.0,vsj2wd,j4nh16,vs9xjw,24
1796116.0,vsp4mn,j4nh16,vsojz2,24
1874318.0,v3t5zl,j16qz7,v3v7ps,24
2075811.0,vwii3u,jnb7g4,vsil4e,24
3869822.0,tvdvgd,p4fuwy,t7wmxa,24
469234.0,vq9n76,9qk08q,vqfrig,24
471032.0,vqo2td,9qk08q,None,24
616185.0,vxrsqe,9xm02v,vnidsn,24
718745.0,vb56j4,9u1hdy,vx0bm6,24
723856.0,vbg5j5,9u1hdy,vbg8za,24
732338.0,vbm58m,9u1hdy,vbmafo,24
129693.0,vv9u4b,fncetm,None,26
1600872.0,vikd87,jrggjr,viozrw,26
1698995.0,vkiltc,jzj0uo,vkqu2w,26
1753484.0,vsr6yy,j4nh16,vs66z7,26
1761355.0,vsh562,j4nh16,None,26
1771250.0,vst22x,j4nh16,None,26
1878755.0,v34izs,j16qz7,v3vfzx,26
2114614.0,v05v66,jwr2bi,None,26
2132567.0,v063sw,j16qz7,v0m5ji,26
2751286.0,t5sj4o,opafad,t5kfqi,26
2753856.0,t5wtin,opafad,t5o45c,26
2799263.0,tgz4tj,opafad,tgyt6s,26
2802586.0,tg7fr8,opafad,tg56xv,26
2803898.0,tgvdlc,opafad,None,26
3061968.0,tdqskp,o3hzcf,tmqjf1,26
3540243.0,thz51w,j4nh16,None,26
3577959.0,th061l,jkbzvc,t6pt5s,26
3578903.0,th0we4,jkbzvc,t6pt5s,26
3840115.0,t704wi,p4fuwy,t7kslz,26
414416.0,vqmk7u,fncetm,None,26
418991.0,vq6r2w,fncetm,vqc6gf,26
470027.0,vqjm65,9qk08q,vqu1do,26
477309.0,vqsctc,9qk08q,vqklcy,26
558247.0,vn9ovw,9xm02v,None,26
698945.0,vbaqes,9u1hdy,vbaaua,26
734107.0,vbm4fv,9u1hdy,vbacve,26
1759405.0,vslxa5,j4nh16,None,28
1767161.0,vs7eco,j4nh16,None,28
1775774.0,vsq1dk,j4nh16,None,28
1797132.0,vspim4,jn8qkk,vsp9p2,28
1838342.0,v35zyh,jbpaky,None,28
2200155.0,t2eazo,ju3yn4,v3zgjh,28
2209097.0,t2lt8v,o5h8sn,None,28
2210018.0,t2haq3,o5h8sn,t2dzow,28
2800012.0,tgz90u,opafad,tgh480,28
3789881.0,t79yn4,p4fuwy,t79dla,28
3807822.0,t7pvoq,p4fuwy,None,28
3808935.0,t7puyw,p4fuwy,t7o9ht,28
3810481.0,t7pij2,p4fuwy,None,28
3812489.0,t7iegy,p4fuwy,None,28
3815583.0,t7iq85,p4fuwy,t79dla,28
3821706.0,t7kt08,p4fuwy,t799m6,28
3823140.0,t7kj56,p4fuwy,None,28
3831087.0,t73yy8,p4fuwy,t7kn5r,28
3837014.0,t7w1nf,p4fuwy,None,28
3839227.0,t70dxt,p4fuwy,None,28
3839796.0,t70vhi,p4fuwy,t7wfms,28
3841172.0,t70o8k,p4fuwy,t7puz1,28
3842546.0,tv2gpb,p4fuwy,None,28
3845200.0,tv2s6k,p4fuwy,None,28
3845420.0,tv2wwj,p4fuwy,None,28
3869250.0,tvdrmr,p4fuwy,tvdytw,28
3871843.0,tvdwdm,p4fuwy,t7j19f,28
3872827.0,tvyg07,p4fuwy,tv2s6k,28
565992.0,vni2mf,9xm02v,None,28
594179.0,vxg7st,9xm02v,None,28
644834.0,vxxrn4,9x0ahs,vxnicx,28
648389.0,vxbbke,9x0ahs,vxxvlu,28
660331.0,vxjd73,9uee55,None,28
667648.0,vxpwx2,9uee55,vxjkqd,28
697391.0,vba67o,9u1hdy,vx0pms,28
700609.0,vbaj7w,9u1hdy,vx0pms,28
700719.0,vbajwg,9u1hdy,vba67o,28
705186.0,vb8zg1,9u1hdy,vbajwg,28
710213.0,vbcam8,9u1hdy,None,28
711036.0,vbc5s7,9u1hdy,vbajwg,28
713355.0,vbcvm7,9u1hdy,None,28
713473.0,vbcvf4,9u1hdy,vbc5s7,28
718330.0,vb5dt6,9u1hdy,vba67o,28
719168.0,vb5lsu,9u1hdy,vx0krg,28
720266.0,vb547o,9u1hdy,vbc5s7,28
720820.0,vb5x0h,9u1hdy,None,28
723124.0,vbg2ei,9u1hdy,vb2jp3,28
723238.0,vbg2i7,9u1hdy,None,28
724359.0,vbgmpc,9u1hdy,None,28
724487.0,vbgdxs,9u1hdy,vbanxo,28
724862.0,vbghar,9u1hdy,vb541z,28
724912.0,vbgh9y,9u1hdy,vbajwg,28
725699.0,vbgq3j,9u1hdy,vb8zg1,28
725937.0,vbgxb4,9u1hdy,None,28
728740.0,vbeean,9u1hdy,None,28
728908.0,vbemrg,9u1hdy,vbghar,28
730551.0,vbexzu,9u1hdy,vbemrg,28
731411.0,vbekft,9u1hdy,vbemvl,28
732593.0,vbmegl,9u1hdy,vbg2ei,28
740280.0,vby8na,9u1hdy,vb5o7v,28
745477.0,vb6v98,9u1hdy,vbmjvv,28
746762.0,vbra2b,9u1hdy,vba67o,28
747089.0,vbrgwa,9u1hdy,vbgex4,28
1183316.0,vjuwm9,93iqrp,vj7gee,3
1749445.0,vs6trg,j4nh16,None,3
1752257.0,vs60q0,j4nh16,None,3
1754724.0,vsr4ks,j4nh16,vs6cjw,3
1758445.0,vsllx5,j4nh16,None,3
1759169.0,vsl4px,j4nh16,vslyo0,3
1760081.0,vsljlg,j4nh16,None,3
1760731.0,vsl3f5,j4nh16,None,3
1760966.0,vsh2gc,j4nh16,vs63kb,3
1761432.0,vshg5e,j4nh16,vsli9h,3
1761603.0,vshek8,j4nh16,None,3
1761835.0,vshy7l,j4nh16,None,3
1763322.0,vshphu,j4nh16,None,3
1764100.0,vsz8q6,j4nh16,vshpsy,3
1764115.0,vsz8fx,j4nh16,None,3
1764209.0,vszck2,j4nh16,vsh0ym,3
1764839.0,vszr9c,j4nh16,None,3
1765535.0,vszn4i,j4nh16,vszck2,3
1765682.0,vszbhs,j4nh16,vsznu8,3
1765691.0,vszbtw,j4nh16,None,3
1765714.0,vszbjs,j4nh16,vshse3,3
1765896.0,vszf81,j4nh16,None,3
1766051.0,vszjcz,j4nh16,None,3
1766373.0,vszkde,j4nh16,None,3
1766519.0,vsz371,j4nh16,None,3
1766804.0,vs7ayg,j4nh16,None,3
1766965.0,vs7cv4,j4nh16,None,3
1767062.0,vs759z,j4nh16,None,3
1767073.0,vs75sg,j4nh16,None,3
1768907.0,vs7ipp,j4nh16,None,3
1769653.0,vsvgt6,j4nh16,vsv5jv,3
1769996.0,vsv6df,j4nh16,None,3
1770198.0,vsvh86,j4nh16,None,3
1770499.0,vsvtt9,j4nh16,None,3
1770704.0,vsvxbs,j4nh16,None,3
1770851.0,vsvfkz,9p2s26,None,3
